,Project ID,Status,Line Items (Top-Level Only),Quantity
1323,228864755,Contract Signed,Hathaway Rug,1
1323,228864755,Contract Signed,Maintenance Fee,1
1323,228864755,Contract Signed,Rush Order Fee,1
1324,228713655,Contract Signed,Hollywood Sofa,1
1324,228713655,Contract Signed,Colfax Chair,2
1324,228713655,Contract Signed,Clement Chair,2
1324,228713655,Contract Signed,Octiana Coffee Table,1
1324,228713655,Contract Signed,Dubly Tub,1
1324,228713655,Contract Signed,Savannah Rug,1
1324,228713655,Contract Signed,Conway Slate Chalkboard Sign,4
1324,228713655,Contract Signed,Amber Mismatched Goblets,7
1324,228713655,Contract Signed,Olive Mismatched Goblets,7
1324,228713655,Contract Signed,Lorren Champagne Flute,14
1324,228713655,Contract Signed,Gold Paisley Chargers,14
1324,228713655,Contract Signed,Silver Champagne Buckets,1
1324,228713655,Contract Signed,Maintenance Fee,1
1325,228788807,Contract Signed,Ghost Chair,200
1325,228788807,Contract Signed,Kori Swivel Barrel Chair,2
1325,228788807,Contract Signed,Rush Order Fee,1
1325,228788807,Contract Signed,Maintenance Fee,1
1326,228745593,Contract Signed,Vineyard Chair,130
1326,228745593,Contract Signed,Maintenance Fee,1
1327,228804795,Lost,Monessa Mantle,1
1327,228804795,Lost,Nia Chair,1
1327,228804795,Lost,Percy Side Table,1
1327,228804795,Lost,Maintenance Fee,1
1328,228855981,Contract Signed,Louis French Chair,6
1328,228855981,Contract Signed,Blue China Dinner Plates,1
1328,228855981,Contract Signed,Blue China Salad Plates,1
1328,228855981,Contract Signed,Prep/Restock Fees,2
1329,228846632,Contract Signed,Tia Settee,1
1329,228846632,Contract Signed,Charlotte Gold Shelf,1
1329,228846632,Contract Signed,Kismet Rug,1
1329,228846632,Contract Signed,Maintenance Fee,1
1329,228846632,Contract Signed,Carry In/Carry Out Service Fee,2
1330,228773939,Lost,Kingston Farm Table,2
1330,228773939,Lost,Ghost Chair,14
1330,228773939,Lost,Gold Vintage Chargers,14
1330,228773939,Lost,Maintenance Fee,1
1331,228811976,Lost,Chione Sofa,1
1331,228811976,Lost,Maintenance Fee,1
1331,228811976,Lost,Carry In/Carry Out Service Fee,2
1332,228859007,Lost,Pink Mismatched Goblets,30
1332,228859007,Lost,Blush Pink Goblets,20
1332,228859007,Lost,Vintage Teacups & Saucers,50
1332,228859007,Lost,Pink China Dinner Plates,5
1332,228859007,Lost,Maintenance Fee,1
1333,228761501,Contract Signed,Leo Chair,2
1333,228761501,Contract Signed,Helga Coffee Table,1
1333,228761501,Contract Signed,Zeta Side Table,1
1333,228761501,Contract Signed,Tammy Pillow,2
1333,228761501,Contract Signed,Maintenance Fee,1
1333,228761501,Contract Signed,Setup/Teardown Service Fee,2
1334,228881821,Lost,Marni Peacock Set Package,1
1334,228881821,Lost,Rush Order Fee,1
1334,228881821,Lost,Maintenance Fee,1
1335,228672791,Contract Signed,Snowdrop Sofa,1
1335,228672791,Contract Signed,Colfax Chair,2
1335,228672791,Contract Signed,Nathalie Coffee Table,1
1335,228672791,Contract Signed,Maintenance Fee,1
1335,228672791,Contract Signed,Chione Sofa,1
1335,228672791,Contract Signed,Sophie Chair,2
1335,228672791,Contract Signed,Adiago Coffee Table,1
1335,228672791,Contract Signed,Maintenance Fee,1
1335,228672791,Contract Signed,North Star Sofa,1
1335,228672791,Contract Signed,Rosario Chair,2
1335,228672791,Contract Signed,Rockefeller Coffee Table,1
1335,228672791,Contract Signed,Maintenance Fee,1
1335,228672791,Contract Signed,Theo Sofa,1
1335,228672791,Contract Signed,Maintenance Fee,1
1335,228672791,Contract Signed,Setup/Teardown Service Fee,2
1336,228742112,Lost,Charleston Farm Table,2
1336,228742112,Lost,Ghost Chair,160
1336,228742112,Lost,Vineyard Chair,16
1336,228742112,Lost,Vineyard Chair Cushions,16
1336,228742112,Lost,Maintenance Fee,1
1336,228742112,Lost,Charleston Farm Table,2
1336,228742112,Lost,Louis French Chair,160
1336,228742112,Lost,Maintenance Fee,1
1337,228427200,Contract Signed,Vineyard Chair,175
1337,228427200,Contract Signed,Napa Console Table,1
1337,228427200,Contract Signed,Maintenance Fee,1
1338,228463400,Contract Signed,Amber Mismatched Goblets,200
1338,228463400,Contract Signed,Yellow Mismatched Goblets,25
1338,228463400,Contract Signed,Maintenance Fee,1
1339,228442996,Lost,Teal Goblets,38
1339,228442996,Lost,Navy Blue Mismatched Goblets,37
1339,228442996,Lost,Blue Vintage Pitchers,2
1339,228442996,Lost,Ariana Drink Dispenser,1
1339,228442996,Lost,XL Brass Candlesticks,20
1339,228442996,Lost,Large Brass Candlesticks,20
1339,228442996,Lost,Medium Brass Candlesticks,20
1339,228442996,Lost,Maintenance Fee,1
1340,228842022,Contract Signed,Vintage Barrels,7
1340,228842022,Contract Signed,Maintenance Fee,1
1341,228597810,Lost,Natalia Sofa,1
1341,228597810,Lost,Michelle Chair,2
1341,228597810,Lost,Brugge Coffee Table,1
1341,228597810,Lost,Maintenance Fee,1
1341,228597810,Lost,Michelle Sofa,1
1341,228597810,Lost,Setup/Teardown Service Fee,2
1341,228597810,Lost,Nora Chair,2
1341,228597810,Lost,Frida Coffee Table,1
1341,228597810,Lost,Maintenance Fee,1
1341,228597810,Lost,Vonnegut Sofa,1
1341,228597810,Lost,Finley Chair,2
1341,228597810,Lost,Walker Coffee Table,1
1341,228597810,Lost,Maintenance Fee,1
1341,228597810,Lost,Sabine Table,1
1341,228597810,Lost,Maintenance Fee,1
1342,228860916,Contract Signed,Lowell Black Grid Backdrop,5
1342,228860916,Contract Signed,Reggie Sofa,1
1342,228860916,Contract Signed,Arlington Coffee Table,1
1342,228860916,Contract Signed,Agate Chair,3
1342,228860916,Contract Signed,Geo Side Table,2
1342,228860916,Contract Signed,Tress Side Table,2
1342,228860916,Contract Signed,Hollis Rug,1
1342,228860916,Contract Signed,Fiddle Leaf Plant,1
1342,228860916,Contract Signed,Rubber Plant,1
1342,228860916,Contract Signed,Aloe Plant,1
1342,228860916,Contract Signed,Snake Plant,1
1342,228860916,Contract Signed,Maintenance Fee,1
1342,228860916,Contract Signed,Setup/Teardown Service Fee,2
1343,228625077,Lost,Church Pews,1
1343,228625077,Lost,Dauphine Sofa,1
1343,228625077,Lost,Maintenance Fee,1
1344,228540905,Contract Signed,Erika Settee,1
1344,228540905,Contract Signed,Light Blue Mismatched Goblets,80
1344,228540905,Contract Signed,Laga Dinner Plate - Sets of 10,16
1344,228540905,Contract Signed,Laga Salad Plate - Sets of 10,8
1344,228540905,Contract Signed,Celine Dinner Plates,4
1344,228540905,Contract Signed,Celine Salad Plates,2
1344,228540905,Contract Signed,Astor Cake Stand,1
1344,228540905,Contract Signed,Maintenance Fee,1
1344,228540905,Contract Signed,Carry In/Carry Out Service Fee,2
1345,228820345,Contract Signed,Charleston Sweetheart Farm Table,1
1345,228820345,Contract Signed,Louette Upholstered Back Chair,4
1345,228820345,Contract Signed,Louis Bench,1
1345,228820345,Contract Signed,Reggie Sofa,1
1345,228820345,Contract Signed,Safa Swivel Barrel Chair,2
1345,228820345,Contract Signed,Helga Coffee Table,1
1345,228820345,Contract Signed,Hathaway Rug,1
1345,228820345,Contract Signed,Clarisa Pillow,1
1345,228820345,Contract Signed,Dakota Pillow,1
1345,228820345,Contract Signed,Emmy Round Pillow,1
1345,228820345,Contract Signed,Theo Sofa,1
1345,228820345,Contract Signed,Dansa Chair,2
1345,228820345,Contract Signed,Ganzi Side Table,2
1345,228820345,Contract Signed,Tracy Rug,1
1345,228820345,Contract Signed,Oswin Pillow,1
1345,228820345,Contract Signed,Brisa Pillow,1
1345,228820345,Contract Signed,Dash Pillow,1
1345,228820345,Contract Signed,Marketing Materials,1
1345,228820345,Contract Signed,Setup/Teardown Service Fee,2
1346,228392381,Contract Signed,Kingston Farm Table,5
1346,228392381,Contract Signed,Louis French Chair,97
1346,228392381,Contract Signed,Light Blue Mismatched Goblets,49
1346,228392381,Contract Signed,Navy Blue Mismatched Goblets,48
1346,228392381,Contract Signed,Blue China Dinner Plates,97
1346,228392381,Contract Signed,Blue China Salad Plates,97
1346,228392381,Contract Signed,Blue China Dessert Plates,97
1346,228392381,Contract Signed,Amalfi Gold Cake Stand,2
1346,228392381,Contract Signed,Thelma Cake Plate,3
1346,228392381,Contract Signed,Maintenance Fee,1
1346,228392381,Contract Signed,Setup/Teardown Service Fee,2
1346,228392381,Contract Signed,After Hours Fee,1
1346,228392381,Contract Signed,Light Blue Mismatched Goblet,1
1347,228872625,Lost,Nora Chair,2
1347,228872625,Lost,Juno Side Table,1
1347,228872625,Lost,Maintenance Fee,1
1348,228899817,Contract Signed,Avalon Sofa,1
1348,228899817,Contract Signed,Louis Cane Back Chair,8
1348,228899817,Contract Signed,Lorren Wine Glass,8
1348,228899817,Contract Signed,Lorren Champagne Flute,8
1348,228899817,Contract Signed,Maintenance Fee,1
1349,228885060,Contract Signed,Bali Umbrella,1
1349,228885060,Contract Signed,Rosani Sofa,1
1349,228885060,Contract Signed,Daniela Peacock Chairs - Set of 2,1
1349,228885060,Contract Signed,Rynn Coffee Table,1
1349,228885060,Contract Signed,Sade Side Table,1
1349,228885060,Contract Signed,Ganzi Side Table,1
1349,228885060,Contract Signed,Hathaway Rug,1
1349,228885060,Contract Signed,Aubree Macrame Pouf,2
1349,228885060,Contract Signed,Galen Pillow Cushion,1
1349,228885060,Contract Signed,Brisa Pillow,2
1349,228885060,Contract Signed,Clarisa Pillow,1
1349,228885060,Contract Signed,Kenler Pillow,1
1349,228885060,Contract Signed,Setup/Teardown Service Fee,2
1350,228896715,Lost,Reya Serpentine Sectional,1
1350,228896715,Lost,Helga Coffee Table,1
1350,228896715,Lost,Jasmine Side Table,2
1350,228896715,Lost,Tammy Pillow,2
1350,228896715,Lost,Nolene Pillow,1
1350,228896715,Lost,Dash Pillow,1
1350,228896715,Lost,Maintenance Fee,1
1350,228896715,Lost,Hollywood Sofa,1
1350,228896715,Lost,Finley Chair,2
1350,228896715,Lost,Tala Velvet Ottoman,2
1350,228896715,Lost,Frida Coffee Table,1
1350,228896715,Lost,Zara Side Table,2
1350,228896715,Lost,Maintenance Fee,1
1350,228896715,Lost,Michelle Sofa,1
1350,228896715,Lost,Michelle Chair,2
1350,228896715,Lost,Khalid Coffee Table,1
1350,228896715,Lost,Jarvis Pillow,1
1350,228896715,Lost,Emmy Round Pillow,1
1350,228896715,Lost,Maintenance Fee,1
1350,228896715,Lost,Michelle Sofa,1
1350,228896715,Lost,Knoll Chair,2
1350,228896715,Lost,Tasmin Coffee Table,1
1350,228896715,Lost,Annalee Pillow,1
1350,228896715,Lost,Dash Pillow,1
1350,228896715,Lost,Maintenance Fee,1
1350,228896715,Lost,Setup/Teardown Service Fee,2
1351,228518394,Contract Signed,Avianna Settee,1
1351,228518394,Contract Signed,Maintenance Fee,1
1352,228728745,Lost,60 Inch Round Table,3
1352,228728745,Lost,Modern White Wire Metal Chair,24
1352,228728745,Lost,Wire Chair Cushion,24
1352,228728745,Lost,Dubly Tub,1
1352,228728745,Lost,Brady Desk,1
1352,228728745,Lost,Stella Side Table,1
1352,228728745,Lost,Blush Pink Goblets,16
1352,228728745,Lost,Amber Mismatched Goblets,16
1352,228728745,Lost,Olive Mismatched Goblets,16
1352,228728745,Lost,Celine Dinner Plates,2
1352,228728745,Lost,Kyla Dinner Plates,2
1352,228728745,Lost,Pink China Dinner Plates,2
1352,228728745,Lost,Green Dinner Plate,2
1352,228728745,Lost,Vintage Books,9
1352,228728745,Lost,Milk Glass Vases,9
1352,228728745,Lost,Maintenance Fee,1
1352,228728745,Lost,Carry In/Carry Out Service Fee,2
1353,228863574,Contract Signed,Dauphine Sofa,1
1353,228863574,Contract Signed,Juliette Fainting Sofa,1
1353,228863574,Contract Signed,Louis French Chair,8
1353,228863574,Contract Signed,Blush Pink Goblets,50
1353,228863574,Contract Signed,Celine Dinner Plates,5
1353,228863574,Contract Signed,Celine Salad Plates,5
1353,228863574,Contract Signed,Silver Candlesticks,30
1353,228863574,Contract Signed,Maintenance Fee,1
1353,228863574,Contract Signed,Carry In/Carry Out Service Fee,2
1354,228399313,Lost,Charleston Farm Table,2
1354,228399313,Lost,Vineyard Chair,14
1354,228399313,Lost,Vineyard Chair Cushions,14
1354,228399313,Lost,Peacock Chair,1
1354,228399313,Lost,Belasco Pillow Cushion - Pink,1
1354,228399313,Lost,Maintenance Fee,1
1355,228878671,Contract Signed,Divani Sofa,2
1355,228878671,Contract Signed,Sherpa Chair,2
1355,228878671,Contract Signed,Nora Chair,2
1355,228878671,Contract Signed,Walker Coffee Table,1
1355,228878671,Contract Signed,Blair Tall Side Table,1
1355,228878671,Contract Signed,Blair Petite Side Table,1
1355,228878671,Contract Signed,Maintenance Fee,1
1356,228714601,Contract Signed,Magnus Backdrop,1
1356,228714601,Contract Signed,Tia Settee,1
1356,228714601,Contract Signed,Versailles Chair,1
1356,228714601,Contract Signed,Vintage Mismatched China Dinner Plates,40
1356,228714601,Contract Signed,Blush Pink Goblets,250
1356,228714601,Contract Signed,Teal Goblets,215
1356,228714601,Contract Signed,Light Blue Mismatched Goblets,210
1356,228714601,Contract Signed,Navy Blue Mismatched Goblets,200
1356,228714601,Contract Signed,Pink Mismatched Goblets,30
1356,228714601,Contract Signed,Purple Mismatched Goblets,17
1356,228714601,Contract Signed,Maintenance Fee,1
1356,228714601,Contract Signed,Missing Teal Goblets,12
1357,228844828,Lost,Genevieve Geometric Arch,1
1357,228844828,Lost,Maintenance Fee,1
1357,228844828,Lost,Setup/Teardown Service Fee,2
1358,228635795,Lost,Vineyard Chair,180
1358,228635795,Lost,Vineyard Chair Cushions,180
1358,228635795,Lost,Maintenance Fee,1
1358,228635795,Lost,Carry In/Carry Out Service Fee,2
1358,228635795,Lost,After Hours Fee,1
1359,228662504,Lost,Lowell Black Grid Backdrop,4
1359,228662504,Lost,$200 SUBTOTAL RENTAL MINIMUM,1
1359,228662504,Lost,Maintenance Fee,1
1360,228908984,Contract Signed,Ghost Chair,140
1360,228908984,Contract Signed,Maintenance Fee,1
1360,228908984,Contract Signed,Rush Order Fee,1
1361,228914066,Lost,Divani Settee,1
1361,228914066,Lost,Carson Chair,2
1361,228914066,Lost,Frida Coffee Table,1
1361,228914066,Lost,Rankin Pillow,2
1361,228914066,Lost,Maxton Pillow,1
1361,228914066,Lost,Tiago Round Pillow,1
1361,228914066,Lost,Maintenance Fee,1
1361,228914066,Lost,Rush Order Fee,1
1361,228914066,Lost,Carry In/Carry Out Service Fee,2
1362,228730305,Lost,Olive Mismatched Goblets,300
1362,228730305,Lost,Maintenance Fee,1
1362,228730305,Lost,Carry In/Carry Out Service Fee,2
1363,228688319,Contract Signed,Avianna Sofa,1
1363,228688319,Contract Signed,Sylvette Chair,2
1363,228688319,Contract Signed,Brugge Coffee Table,1
1363,228688319,Contract Signed,Maintenance Fee,1
1364,228886594,Lost,Louis Cane Back Chair,36
1364,228886594,Lost,Prep/Restock Fees,2
1365,228921993,Contract Signed,Laga Dinner Plate - set of 10,1
1365,228921993,Contract Signed,Marguerite Dinner Plates - set of 10,1
1365,228921993,Contract Signed,Medium Brass Candlesticks,3
1365,228921993,Contract Signed,Small Brass Candlesticks,3
1365,228921993,Contract Signed,Ida Gold Mirror Trays,1
1366,228828253,Lost,Lowell Black Grid Backdrop,3
1366,228828253,Lost,Vendor Cart,1
1366,228828253,Lost,Tall Copper Sign Stand 31.5 x 72 inches,1
1366,228828253,Lost,Edwin Rug,1
1366,228828253,Lost,Maintenance Fee,1
1366,228828253,Lost,Carry In/Carry Out Service Fee,2
1367,228866524,Contract Signed,Colden Sofa,2
1367,228866524,Contract Signed,Harlow Chair,4
1367,228866524,Contract Signed,Quincy Coffee Table,2
1367,228866524,Contract Signed,Windemere Side Table,2
1367,228866524,Contract Signed,Hollis Rug,1
1367,228866524,Contract Signed,Maintenance Fee,1
1367,228866524,Contract Signed,Santino Sofa,1
1367,228866524,Contract Signed,Navajo Chair,2
1367,228866524,Contract Signed,Odessey Rug,1
1367,228866524,Contract Signed,Naney Coffee Table,1
1367,228866524,Contract Signed,Maintenance Fee,1
1367,228866524,Contract Signed,Johanssen Sofa,1
1367,228866524,Contract Signed,Quentin Chair,2
1367,228866524,Contract Signed,Hermitage Coffee Table,1
1367,228866524,Contract Signed,Layla Rug,1
1367,228866524,Contract Signed,Maintenance Fee,1
1367,228866524,Contract Signed,Harris Settee,1
1367,228866524,Contract Signed,Marcel Chair,2
1367,228866524,Contract Signed,Percy Side Table,1
1367,228866524,Contract Signed,Lauren Rug,1
1367,228866524,Contract Signed,Maintenance Fee,1
1367,228866524,Contract Signed,Magnus Backdrop,1
1367,228866524,Contract Signed,Welland Trunk,1
1367,228866524,Contract Signed,Diega Suitcase Set,1
1367,228866524,Contract Signed,Concord Chalkboard,1
1367,228866524,Contract Signed,Malina Chalkboard,1
1367,228866524,Contract Signed,Normandy Chalkboard,1
1367,228866524,Contract Signed,Aberdine Chalkboard,1
1367,228866524,Contract Signed,Obis Chalkboard,1
1367,228866524,Contract Signed,Gus Chalkboard,1
1367,228866524,Contract Signed,Black Floor Easel,3
1367,228866524,Contract Signed,Brown Floor Easel,1
1367,228866524,Contract Signed,Ivory Floor Easel - Nonadjustable,1
1367,228866524,Contract Signed,Maintenance Fee,1
1367,228866524,Contract Signed,After Hours Fee,1
1367,228866524,Contract Signed,Setup/Teardown Service Fee,2
1368,228814115,Lost,Charleston Farm Table,5
1368,228814115,Lost,Cross Back Chair,40
1368,228814115,Lost,Cross Back Chair Cushions,40
1368,228814115,Lost,Maintenance Fee,1
1369,228867361,Lost,Large Brass Candlesticks,60
1369,228867361,Lost,Medium Brass Candlesticks,60
1369,228867361,Lost,Small Brass Candlesticks,60
1369,228867361,Lost,Maintenance Fee,1
1370,228893439,Lost,60 Inch Round Table,4
1370,228893439,Lost,Cross Back Chair,32
1370,228893439,Lost,Maintenance Fee,1
1370,228893439,Lost,Setup/Teardown Service Fee,2
1371,228663572,Contract Signed,Swansong Sofa,1
1371,228663572,Contract Signed,Tarot Sofa,1
1371,228663572,Contract Signed,Joliet Chair,2
1371,228663572,Contract Signed,Bobbi Console Table,1
1371,228663572,Contract Signed,Rockefeller Coffee Table,1
1371,228663572,Contract Signed,Azure Rug,1
1371,228663572,Contract Signed,Ivory Adjustable Floor Easel,2
1371,228663572,Contract Signed,Navy Blue Mismatched Goblets,16
1371,228663572,Contract Signed,Maintenance Fee,1
1372,228791334,Contract Signed,Theo Sofa,1
1372,228791334,Contract Signed,Safiya Chair,2
1372,228791334,Contract Signed,Kari Round Jute Rug,1
1372,228791334,Contract Signed,Maintenance Fee,1
1373,228551531,Contract Signed,Ghost Chair,190
1373,228551531,Contract Signed,Divani Settee,1
1373,228551531,Contract Signed,Maintenance Fee,1
1373,228551531,Contract Signed,Setup/Teardown Service Fee,2
